datetime,inflow_cfs,outflow_cfs
6/7/2018,1255,1794
6/8/2018,1070,1775
6/9/2018,1106,1710
6/10/2018,980,1819
6/11/2018,922,1759
6/12/2018,924,1525
6/13/2018,940,1775
6/14/2018,933,1639
6/15/2018,911,1411
6/16/2018,760,1560
6/17/2018,701,1698
6/18/2018,649,1711
6/19/2018,560,2017
6/20/2018,580,1737
6/21/2018,570,1791
6/22/2018,563,1912
6/23/2018,521,1933
6/24/2018,396,1968
6/25/2018,588,1765
6/26/2018,499,1804
6/27/2018,472,1741
6/28/2018,441,1804
6/29/2018,498,3183
6/30/2018,261,3477
7/1/2018,465,1690
7/2/2018,344,2177
7/3/2018,355,2118
7/4/2018,352,1854
7/5/2018,221,1946
7/6/2018,363,1667
7/7/2018,306,1733
7/8/2018,207,1851
7/9/2018,233,1873
7/10/2018,221,2043
7/11/2018,269,2118
7/12/2018,217,1933
7/13/2018,268,2104
7/14/2018,256,1961
7/15/2018,372,1733
7/16/2018,254,2046
7/17/2018,198,1767
7/18/2018,264,2012
7/19/2018,234,2097
7/20/2018,195,2053
7/21/2018,0,2199
7/22/2018,225,2099
7/23/2018,279,1906
7/24/2018,297,1799
7/25/2018,241,1918
7/26/2018,220,2040
7/27/2018,202,1986
7/28/2018,204,2101
7/29/2018,143,2093
7/30/2018,201,1937
7/31/2018,208,1764
8/1/2018,116,1870
8/2/2018,146,1896
8/3/2018,160,1960
8/4/2018,100,1866
8/5/2018,105,1635
8/6/2018,159,1770
8/7/2018,135,1827
8/8/2018,0,1767
8/9/2018,109,1904
8/10/2018,82,1812
8/11/2018,161,1717
8/12/2018,182,1535
8/13/2018,36,1358
8/14/2018,99,1501
8/15/2018,117,1487
8/16/2018,95,1545
8/17/2018,86,1450
8/18/2018,135,1329
8/19/2018,130,1347
8/20/2018,68,1639
8/21/2018,68,1743
8/22/2018,109,1696
8/23/2018,55,1311
8/24/2018,121,1291
8/25/2018,101,1322
8/26/2018,110,1274
8/27/2018,85,1272
8/28/2018,62,1247
8/29/2018,117,1325
8/30/2018,125,1437
8/31/2018,82,1443
9/1/2018,113,1363
9/2/2018,95,1341
9/3/2018,14,1363
9/4/2018,124,1178
9/5/2018,59,1138
9/6/2018,103,891
9/7/2018,65,1164
9/8/2018,68,1217
9/9/2018,20,1504
9/10/2018,38,1750
9/11/2018,30,1607
9/12/2018,0,1738
9/13/2018,0,1748
9/14/2018,0,1844
9/15/2018,118,1794
9/16/2018,33,1551
9/17/2018,60,1649
9/18/2018,13,1695
9/19/2018,36,1587
9/20/2018,37,1533
9/21/2018,10,1599
9/22/2018,49,1484
9/23/2018,39,1444
9/24/2018,48,1228
9/25/2018,43,1292
9/26/2018,70,803
9/27/2018,74,977
9/28/2018,56,981
9/29/2018,83,1007
9/30/2018,0,852
10/1/2018,39,934
10/2/2018,101,752
10/3/2018,137,860
10/4/2018,225,874
10/5/2018,151,1039
10/6/2018,70,790
10/7/2018,0,716
10/8/2018,161,854
10/9/2018,62,920
10/10/2018,57,438
10/11/2018,137,779
10/12/2018,65,754
10/13/2018,87,632
10/14/2018,68,683
10/15/2018,57,861
10/16/2018,30,1020
10/17/2018,41,1100
10/18/2018,80,1418
10/19/2018,67,1282
10/20/2018,46,1026
10/21/2018,65,996
10/22/2018,36,1057
10/23/2018,43,761
10/24/2018,95,650
10/25/2018,88,665
10/26/2018,65,825
10/27/2018,67,1102
10/28/2018,65,1098
10/29/2018,55,1130
10/30/2018,68,866
10/31/2018,0,435
11/1/2018,54,31
11/2/2018,4,27
11/3/2018,25,25
11/4/2018,0,26
11/5/2018,25,25
11/6/2018,26,26
11/7/2018,28,28
11/8/2018,31,31
11/9/2018,5,28
11/10/2018,0,1704
11/11/2018,0,930
11/12/2018,21,43
11/13/2018,27,27
11/14/2018,7,29
11/15/2018,74,29
11/16/2018,18,40
11/17/2018,52,52
11/18/2018,35,35
11/19/2018,58,35
11/20/2018,0,35
11/21/2018,66,969
11/22/2018,234,842
11/23/2018,443,262
11/24/2018,285,443
11/25/2018,226,249
11/26/2018,186,51
11/27/2018,180,67
11/28/2018,519,69
11/29/2018,1506,60
11/30/2018,736,441
12/1/2018,701,634
12/2/2018,330,262
12/3/2018,354,150
12/4/2018,200,200
12/5/2018,341,137
12/6/2018,237,168
12/7/2018,290,241
